Genotype	EV_V6	PH_V6	PH_final	DtSILK	RL_R6
DH_PE0155	5.9076080277642	77.4934652356639	121.557131017687	73.8052618140857	1.46225451571769
DH_PE0156	5.27063664774137	73.4323231516664	119.88861551063	79.5782895515758	0.929002838291195
DH_PE0157	5.96535307661189	87.7355957052943	128.231524028242	80.8367055903981	1.69816917998927
DH_PE0158	6.00736474585159	75.4913242293662	139.070233637436	88.2812595304657	3.10948811596942
DH_PE0159	5.68604104573457	78.312441938399	133.694217340088	77.4812289910469	1.42447818929298
DH_PE0161	5.99734194394908	85.3392441838417	131.699553345612	78.6724845872118	1.87801909482703
DH_PE0164	5.71894055110962	81.2693030577157	98.6869230967141	77.9806356800146	0.801156023209614
DH_PE0165	5.50897222763402	66.9217969944514	105.878771649379	74.7541769960992	2.17782204403967
DH_PE0167	5.2113798101445	71.4871981116191	110.073586459458	76.2782048620886	1.24871206865909
DH_PE0168	5.85707235461291	77.503024283521	124.533201233832	79.890999328671	1.74455110213128
DH_PE0170	5.69502831095256	79.3744641508797	105.755488840385	78.7614184774348	1.52950992417201
DH_PE0171	5.53591042199175	73.3168792542642	106.563377735613	74.4017749528785	3.20146550440472
DH_PE0173	5.2485986176083	76.6887861969442	135.33230213357	84.2030420986106	2.04858114383238
DH_PE0174	5.57159223617779	71.2831251252666	114.954621355144	81.5784773802019	1.46640986788566
DH_PE0176	5.59916321497666	77.3769812747292	125.422819106456	86.2743650839733	1.76977817050831
DH_PE0177	5.5268309106417	78.3250699520879	123.97666924927	74.0279434973034	1.35349611575426
DH_PE0178	5.24707291377805	70.1728031147028	99.4630831224109	79.4595814420845	1.24123851304761
DH_PE0179	5.31388034875115	69.3991359661516	112.962268236424	71.7506142391436	1.25516134927715
DH_PE0183	4.7060410972669	69.9637792699352	84.8218575136535	79.2321918255542	2.95490622504188
DH_PE0184	5.70588812580612	69.8153684259947	95.1046009231028	71.5628171015434	0.851293145995694
DH_PE0190	5.27737030129765	69.4946474316321	80.126179019754	80.102854187618	1.38236988288204
DH_PE0191	5.80292278696772	74.0635252348662	131.703758298478	80.1089368295899	5.0323356745334
DH_PE0192	4.52857659931901	68.0107884530344	116.082970279625	79.6878090851201	1.70516295632265
DH_PE0193	5.20177154985718	65.7680882898699	112.662163965973	83.3108853631965	4.32619195495255
DH_PE0195	5.57923648432234	75.4426613533958	140.724219351567	77.3232427191317	3.15796831487875
DH_PE0196	6.23328077282998	83.3517602987177	124.673492392093	74.8058236188023	1.6861910946031
DH_PE0197	5.72461614623775	73.5884761885888	109.921346124055	73.7385495703969	1.88634646278999
DH_PE0198	5.66528788399465	78.0368796903303	112.370833443908	73.6734680285308	NA
DH_PE0199	4.93364774852501	68.8065783088717	117.122480129765	84.1859211648573	1.32415446758513
DH_PE0202	4.11532892571667	67.9222910174608	107.576367905692	81.0042774792036	1.12972539531469
DH_PE0204	5.4787429299221	76.8454844286498	128.346317626746	75.6876832984774	2.75402948881432
DH_PE0206	5.95083454621737	80.9537001600963	111.231653847165	72.8229361289043	1.63080705675254
DH_PE0208	6.57492869145061	85.243060753725	133.689988653516	76.8276463091091	0.984339484779879
DH_PE0212	6.56529709898912	84.5863181255349	137.355784867684	77.422155581401	5.72612315996471
DH_PE0213	5.46941336430548	65.7642030766157	99.4282671417451	78.6271470073599	0.789812283735919
DH_PE0214	5.7526728948027	75.3608567128856	142.045322502996	78.2176471204061	1.30121630055135
DH_PE0216	6.12268900553788	79.5331894347372	134.285699140018	73.1704549605469	2.67513431928077
DH_PE0218	5.39901760928228	70.9233797697425	116.509742363035	84.4145398516825	1.01259560715541
DH_PE0219	4.85141019872729	68.0022757402512	129.494276728752	84.3778104367649	2.92524982778747
DH_PE0220	5.00962301882051	73.0517006724047	118.147557287901	78.168619557074	4.57780634267549
DH_PE0221	6.23889765164403	82.9089065817767	113.694308485211	68.1284643801104	1.90765178526091
DH_PE0223	5.20811836109704	76.0674312343153	126.762540834043	81.2278700113934	2.88008611963579
DH_PE0224	4.53434276823492	71.8713980584042	100.339127026031	79.7196111089819	1.12239135753802
DH_PE0225	5.52816296491545	81.0636543926564	118.044360639051	88.8474628590552	1.61075280554837
DH_PE0226	4.58029823223649	68.1022759577748	103.453867002745	81.6100389406167	1.17922200305625
DH_PE0228	5.67303833925371	75.187448854249	107.229729530804	82.00510852424	1.35748421166868
DH_PE0230	5.30227568996608	69.3738974234615	116.568826547068	83.2764211194009	1.1145734282402
DH_PE0231	4.30438354129091	65.9510480063885	115.873055110947	81.1271024040286	NA
DH_PE0235	6.09790883136035	80.1605885400644	103.161506776701	70.8273867068868	1.43299402876786
DH_PE0236	5.11502285187943	74.9506370423447	113.565163657649	77.0539839168602	0.940997274789894
DH_PE0237	4.79730251457161	69.5723497484887	100.519736756627	84.9406108003757	1.11625085241804
DH_PE0239	6.32118448315616	88.6569684030328	146.739177285178	79.7690886572445	1.28520448429869
DH_PE0240	5.60086028995702	78.3253264678325	132.147371850212	81.311167800816	1.26147715248068
DH_PE0244	4.99844146635566	68.4273538546658	69.4246996604017	74.4318016339881	1.13301482822291
DH_PE0245	3.8028086828806	65.2487933892951	130.76407575951	80.7468083826431	1.30060201909705
DH_PE0246	4.43270804184237	63.2603525308759	94.8467454629557	75.5629728637705	0.936439692919861
DH_PE0247	5.34952210530382	75.8588842231899	120.29353674176	75.0254381754936	1.13344158089757
DH_PE0251	5.50619703206119	75.8916636481237	118.881127728755	83.7758260083629	0.932040753236082
DH_PE0253	5.67269885407303	70.6911949845391	93.839603134377	79.0960852116137	1.74547009372508
DH_PE0256	5.20678583132276	70.4798739414727	123.290446397322	81.7723803092469	0.898681497474069
DH_PE0257	6.01008331155861	71.4123042067833	131.305217181161	71.2740090279084	1.05657752548575
DH_PE0259	4.78505283482641	68.9271319453118	130.098885179878	76.8071620246413	1.40935704046716
DH_PE0260	5.89297403670772	72.6428304434844	123.665075461983	73.7401744175453	1.12101545346006
DH_PE0263	5.77935048357641	70.2781095185309	128.148162730546	76.3846096040404	1.01752031885939
DH_PE0265	6.24408774254926	90.1972036060125	151.15705470147	78.1795063245642	1.04976318494854
DH_PE0266	6.69604275757199	93.3558891816272	159.294223022645	77.70274862817	1.09873822907857
DH_PE0268	6.31317869521569	83.327947924683	126.147763780849	85.112702994841	NA
DH_PE0269	6.69947245580309	86.9230369851046	139.86500718397	77.8831761169568	1.11006820659022
DH_PE0270	6.73794160511137	80.8176282674498	121.575992382972	77.7411741133756	0.758718518816451
DH_PE0271	5.74024294564272	90.5596701333795	137.711568861753	81.8890003118914	3.30889940934784
DH_PE0273	5.52014665560517	71.8343152892469	112.87265210255	74.0072327660909	5.10107927360791
DH_PE0274	5.75041073691959	86.4001397041137	171.661064812535	81.9893523344222	2.9716122108277
DH_PE0275	5.93483995451443	74.7582942971987	113.21790149012	80.3018927902476	1.10323312718419
DH_PE0276	6.34174398142577	89.9712105274218	146.545039113999	80.9173302720013	1.25917048244799
DH_PE0277	5.49676306327401	78.7951924762131	139.836746446443	77.1303959214598	1.07362952982186
DH_PE0278	6.11551479791995	95.1520273139293	145.088988916495	84.0104761006613	3.40826881558013
DH_PE0279	4.83564727098105	90.1150534410037	141.644432555787	73.2159795233484	0.943941855964724
DH_PE0280	5.56667094030437	77.6943049056255	102.471793265808	83.4188878951612	2.9196526508738
DH_PE0281	6.27718172206986	91.6373907040681	117.52484398691	74.5120759608176	1.31460463807503
DH_PE0282	5.18607618999426	74.2472266473587	136.829471059839	81.8397002398682	1.99667509744593
DH_PE0283	5.9354113782448	81.6376530025865	121.886902328012	74.2416900316545	1.72654244933168
DH_PE0284	5.35762302839265	82.5443133134307	131.43175404061	79.1614259436471	1.26724902063704
DH_PE0285	4.95048626461652	64.8504228262046	104.980279769483	79.1361964976356	1.12227150515241
DH_PE0286	6.26132313100725	82.8814695309409	116.106570025657	77.8691706117686	1.32780571806646
DH_PE0287	4.12663565870561	71.9425679239602	74.3994060701474	74.6562420031314	1.11048572543544
DH_PE0288	5.21211861946518	70.6379070049234	129.737630945314	72.9719547213187	NA
DH_PE0290	5.51074061480032	75.346167022381	106.710967642003	79.0240913593564	0.998961773354429
DH_PE0291	6.41259336120896	94.0724403278574	142.2107754543	78.8594016096947	2.36991173618113
DH_PE0292	6.81742685888716	97.1233421713388	137.704655084452	74.5106980450257	1.1152623033063
DH_PE0294	6.14966131574239	82.9675974060843	150.440631223076	87.9573587713909	1.94408234764471
DH_PE0295	5.77972487335463	96.6539404012737	171.718046296454	79.7627434299536	0.960815067641006
DH_PE0297	5.61880708330644	88.9709367015407	155.247361143446	80.0924169627862	2.42352384281565
DH_PE0298	5.89555549844537	81.5450908235082	136.183539439516	79.455597622338	1.11910204576947
DH_PE0299	6.35501988564782	91.7286380365981	171.389176378003	80.357400603215	1.07882084465663
DH_PE0301	6.05887223960802	78.0700925166902	116.561802676923	75.2908882012955	1.64137084449483
DH_PE0303	6.2899572012277	88.5697692097787	145.187172240505	86.7736750987083	1.25062245929037
DH_PE0305	6.52577176312528	95.736827535665	154.21172601781	81.4602222996262	2.83794133119331
DH_PE0306	6.01805675735355	84.4510290677116	130.113050196593	76.4803529906338	NA
DH_PE0308	6.17489285828079	88.0622243626042	146.229785566575	73.4178341008687	2.40510672889993
DH_PE0310	6.30633730781119	84.8549326602887	157.515544670966	86.0896245417137	3.21108834212335
DH_PE0311	5.48628421600232	77.902624430474	145.375889332124	79.1709734277771	1.34127914509652
DH_PE0312	6.1234321589306	86.1623651603768	128.987934199187	68.0221842688578	1.58994953719369
DH_PE0313	6.93229471403543	81.6223578563878	140.480104724451	70.2689882131366	0.916015660410817
DH_PE0316	5.77722946327121	73.0285638823944	133.216402121525	79.9649356483337	2.0639142307243
DH_PE0319	6.35252314441342	82.3200917716654	135.355179699416	74.0383443011101	1.32963543881626
DH_PE0320	4.82719704609948	77.3984558588207	125.635697237525	79.849268353617	0.773105646008983
DH_PE0323	6.07066704733738	75.3291889926163	136.788572129371	71.0077965961407	1.10470536155131
DH_PE0324	5.31258545337142	73.2555475389303	148.743526354094	77.4406742118145	1.1709092758055
DH_PE0327	5.85399296126311	75.1850248572483	133.897297562976	85.0990215613426	1.01835391234118
DH_PE0328	6.28864993541665	83.1628633140194	122.704802780103	73.0359652519246	2.66121640560253
DH_PE0330	4.40652781135931	69.8932075223667	136.900916409965	82.9187356031336	1.63657371458172
DH_PE0332	6.05352325660522	84.5307726067404	117.349223247754	68.8080688670135	1.1777012182785
DH_PE0333	5.18426122225564	78.2182714222787	121.090616837758	78.9310490140047	1.21380347324767
DH_PE0334	4.63830163296299	76.8437984378212	130.354954830722	87.5741956898733	1.20291504391752
DH_PE0335	3.70155800135166	53.084560097043	98.2562047329529	76.2014900978239	4.18950908579251
DH_PE0336	5.45621817678539	80.1008238179291	128.761057509683	77.3131286580057	1.13122381511325
DH_PE0338	5.95798991937722	80.3738770336005	130.940429923135	76.9669100083258	1.32776416163316
DH_PE0339	4.91726355236366	75.2086883350836	165.730161873902	90.7061346919482	1.17975007640479
DH_PE0341	5.63465299152845	73.668451715412	129.778720781478	81.0109967634328	2.14710666801838
DH_PE0342	6.25894530071607	90.3243553191577	156.76540698998	80.8496316903433	1.03973278277171
DH_PE0343	5.33015048274723	74.5921212090354	134.563019883056	71.6716990358463	1.23333814565653
DH_PE0345	6.13515169112885	88.2185035832844	179.511248199725	77.6444333272435	3.2731468448253
DH_PE0346	5.2485534870618	81.2290655819489	104.572778809362	72.5017355402403	1.33180279202304
DH_PE0347	5.33975073125944	79.1116699902386	127.8709182416	81.1128614733661	1.75892116165211
DH_PE0348	6.63856081842291	82.0145096448047	132.127133192882	76.3689403827801	1.11468881553648
DH_PE0349	6.71738835817968	84.4191962888489	131.619248033267	82.796080520218	1.28925498884436
DH_PE0351	5.56188344636164	85.2855079110437	117.583276410079	74.6538862706154	1.18121227943383
DH_PE0352	5.88360244292013	86.8910534506324	143.05476822937	80.8861162073322	1.3591649820268
DH_PE0353	4.32934132502651	69.6775492315529	116.477553340069	79.2716177135703	2.36468741075684
DH_PE0355	6.1116055436922	82.0798711352649	139.847528152684	74.0440570467749	0.792746682015659
DH_PE0356	5.48856192352648	69.0877324119121	111.932395214356	77.2613590981275	0.962904412542845
DH_PE0357	6.82240174135732	96.7362720694078	123.864819958689	79.2969022800526	0.965037032096961
DH_PE0359	5.17845937727712	64.9262016250786	119.570921141333	76.7811944558209	1.02764113775433
DH_PE0360	5.37576395054777	68.7394982097443	123.735781228773	73.1696456933091	1.74284019127321
DH_PE0361	5.23594090925048	65.2149930526645	134.113213133189	79.9897218294095	2.53196030081745
DH_PE0362	6.7189845561364	77.6325944211397	114.41851209697	80.669249052516	1.06918255613218
DH_PE0363	6.30742595269778	95.5795157932404	158.444830014719	77.1823465757127	1.15670578784757
DH_PE0370	6.03940761511175	73.1537547414415	148.198062374435	73.4539661180902	2.20001529970833
DH_PE0371	5.86116826947932	81.8852943681098	121.305380316444	79.0591189434176	1.82170487266764
DH_PE0372	5.37451197361006	74.115383054382	100.634707882336	83.6734912339474	1.06507172060948
DH_PE0373	4.92248259088498	69.4080719833051	118.480166048254	70.2195883165831	NA
DH_PE0374	5.44465999930965	73.6906319434159	131.698292632252	81.2815698488219	1.91653443549125
DH_PE0375	4.68823306936761	72.9630820023891	143.888939649482	87.7148463758914	1.08026528579428
DH_PE0376	6.44792307966602	81.4636050775982	124.366035646824	80.4271308289919	1.21189839147931
DH_PE0377	5.15947284162752	84.8800190275169	119.231603471925	74.8753464649014	3.64015335218044
DH_PE0378	5.123408919303	74.9084802878438	131.000043509169	81.7279240573248	2.54584179181757
DH_PE0383	5.42218034117584	80.4043568141651	145.563438765635	79.2945208606135	2.65532766805013
DH_PE0384	5.02079203287346	75.2933112280997	118.961172850523	75.4212256300391	1.098700890738
DH_PE0385	6.9468322959073	95.5368562340287	118.893899777531	82.680749237832	1.12444857118264
DH_PE0386	5.53331175269126	82.4815830774393	108.881043984994	78.4087688910728	0.894426062761068
DH_PE0387	6.07848808613075	81.7722373105496	130.394883170648	81.1617927582579	2.96706070589069
DH_PE0388	6.17816160616505	83.5485266442878	141.027021269477	79.1765806473522	4.00214392347858
DH_PE0389	5.95219496712739	91.5121320378922	125.217636972785	80.7790147073651	1.09226786638015
DH_PE0392	5.77545193761962	78.5056549151625	136.686400691603	79.3299293638002	1.37958492694038
DH_PE0393	6.61069458690842	90.2736293200622	128.874402865831	78.8980342284806	1.35421947352596
DH_PE0395	5.32390622499585	78.1165169812068	152.384289897738	77.5125103902639	0.96707447829195
DH_PE0400	5.44320547045148	78.5023926359672	121.278294899385	78.1228129739097	1.00418819903442
DH_PE0401	6.09530979476981	69.5321570605939	124.194588445402	74.4968311202706	1.9982842105632
DH_PE0402	5.67735826152265	73.0576891222497	145.365244161442	72.5110503385077	1.01374269326345
DH_PE0403	5.46042844672076	84.9345462075932	136.935479505536	76.2178723658044	2.03742893684617
DH_PE0404	6.03099922441426	94.230817979675	142.853847667656	86.2176778555862	1.10269937413151
DH_PE0405	5.69863792415742	80.6368790510511	142.385197089511	73.5727259962342	2.17347106583797
DH_PE0406	6.32180579292758	94.1021403360365	133.982936800189	69.1101146612863	2.63225789455203
DH_PE0410	6.2611188314083	81.596512488286	156.059704734812	78.6762735253882	4.66300965550683
DH_PE0411	5.7608483194296	80.8801745824268	128.853628837812	77.050482523869	2.30745161145233
DH_PE0413	6.10385055080677	83.8937170573085	126.986381788662	78.0003111949647	1.0719949583598
DH_PE0414	5.37793967076977	76.5517149338748	122.503203428398	78.8259687292523	1.24608869736911
DH_PE0415	6.00876105872371	73.2189438965422	142.394754708198	72.9362161596161	0.951404255939347
DH_PE0416	4.94865144100063	78.2912731856502	137.102606898765	83.3791085298639	1.22891565317227
DH_PE0417	5.72259976799167	77.0263933186055	150.073983493852	84.2098421295884	2.10949630956058
DH_PE0418	6.04274554646393	99.8047884792155	155.147561580828	75.0413543568036	1.33720213961372
DH_PE0419	7.1597054553832	101.451063704167	168.90870996698	71.4310842698046	1.47349389130275
DH_PE0420	6.01053227473077	86.2275712777277	121.434908056892	71.956814997416	2.34985372470519
DH_PE0421	6.67164461122036	95.2714515494601	128.600241570639	88.0958862953644	1.30901107876467
DH_PE0422	5.91825413930854	89.1410073414445	129.102974727801	73.1300384285323	2.49445849823564
DH_PE0423	5.40445857826565	71.3213872703589	97.1460480231358	68.0694483949415	0.89621772058942
DH_PE0424	6.38268538757954	90.5392726162001	169.805307701091	77.4145412274852	3.08870175262545
DH_PE0425	5.80165035222495	78.8991802597084	150.901736836284	68.8462044741257	3.15632533847962
DH_PE0426	4.40790883015246	69.4775788022392	121.934384392946	79.9244397652444	1.12238678068905
DH_PE0427	5.80037948546797	85.1806456465844	119.823117550019	76.748335329284	1.97517398725762
DH_PE0428	6.26766286907885	86.7862214556462	120.427048895115	79.2385940520854	1.0534287061308
DH_PE0429	6.4746397648351	91.3542562968926	130.149561623675	71.4169860851068	0.987318874657868
DH_PE0430	2.17947025263984	59.8360433653244	144.767835588892	95.4000340419795	0.686063566544468
DH_PE0433	5.69091153096626	74.1172509822057	142.636991253174	73.1070710634436	2.87026579398241
DH_PE0434	6.44236522452054	81.7664588799245	138.7974614775	78.45182476358	1.01087793261685
DH_PE0435	4.91165678500093	68.4959928760173	121.244575386746	75.4883245073603	1.326092250373
DH_PE0440	6.06355902450532	80.6139724370732	113.417678933685	80.5722540209249	1.15240874901864
DH_PE0444	6.13607371884192	84.5165319645272	146.50480776684	79.7572511042109	0.977953769014261
DH_PE0446	6.49923669417162	84.1775330085608	153.450475695855	78.5717817188806	1.11430147513286
DH_PE0447	5.57451282503075	76.3747528217295	120.633487869975	76.386550899256	2.95436253238082
DH_PE0448	5.42881737081596	80.62284862807	130.656111376615	79.7530288157941	1.7271997336509
DH_PE0450	5.64392021944638	76.5437953988632	136.178166628731	72.319038344434	1.00772954311398
DH_PE0452	6.35791934144682	83.357706837556	143.965585258341	69.4728881849545	1.48215559959428
DH_PE0453	5.55199390156559	73.2307580115278	144.755340893872	78.1588645214397	1.36762924868573
DH_PE0457	5.65945514106339	82.6246743489721	134.959014943536	70.2652077956969	1.83182772240964
DH_PE0459	6.08779411662371	85.7578504319571	133.749494936866	79.4745681352398	4.32849678325665
DH_PE0460	5.43671939495597	72.5287354672604	112.611862820953	81.5293017745331	1.93777639943696
DH_PE0463	4.43953826147257	61.1890375865829	159.467847131287	78.0446060357484	3.37852128345363
DH_PE0464	4.56370419219573	66.3866725565342	128.654318426744	88.5147386847479	1.04135141463503
DH_PE0465	5.96122262108833	76.1169190160238	128.838892311131	72.1551730272502	0.99419863327644
DH_PE0466	6.76952969300026	87.0457495048234	146.423695903351	75.6873881506357	1.03205738762822
DH_PE0468	7.09698701897206	93.7309246381405	157.787578641884	72.8000329580313	1.43028985168288
DH_PE0469	3.56535727926822	60.2387391478215	119.194122762208	85.2048489021251	0.857971172094929
DH_PE0470	6.2763020518142	91.1015098927975	152.284930657984	81.0977652553825	1.59684261349868
DH_PE0471	5.364287545422	78.4876848617961	136.138839422782	75.0393802758703	1.446879971726
DH_PE0472	6.11724479689363	78.2030307514296	156.828599010378	78.7115943351212	3.30528564042263
DH_PE0473	4.99216667413122	73.3239660275032	120.873482142506	82.9626188746285	2.32837214037821
DH_PE0475	6.14106799234749	82.4584594181751	120.07481552593	74.868523590977	1.03869502676692
DH_PE0476	4.91076649407494	71.8077739126411	124.930267746474	78.3896899654001	1.31592062258611
DH_PE0477	5.26753467962476	85.7025035823244	135.840237878406	86.0645357870446	0.619009200123171
DH_PE0478	5.17847507732157	72.2303868527781	147.781490498886	76.121055416751	4.35284353414267
DH_PE0479	5.73438833196278	75.7691189599495	114.19140418772	77.0018094235475	2.4166960687217
DH_PE0482	6.09893829677213	81.9563537041871	133.436758908514	78.5163041434279	1.0843081114501
DH_PE0484	6.64685292871358	79.9158125091557	118.438951339832	70.115007746803	0.992895690781586
DH_PE0485	7.16587830596486	97.57466749304	142.394408310825	74.7785289678219	2.39788251708174
DH_PE0486	5.64561192978669	83.9040587587723	132.596645091853	76.0199420366637	2.80939643442987
DH_PE0488	6.45624255153268	84.2046870433596	120.418333284989	79.2831315081288	3.97169226594314
DH_PE0492	5.68567423519359	85.5615602225985	165.2816989689	76.1195372457041	2.11587045907961
DH_PE0494	5.29108750485291	74.3502906934223	148.499719868558	76.9259600220037	1.29530910054661
DH_PE0496	5.38455270473986	73.3434613146295	110.56427446896	72.6752533323338	0.851039649987548
DH_PE0497	6.85077496188046	104.631880696128	154.88312252181	72.109217627003	1.62702917342652
DH_PE0498	5.21513101654974	73.0082564205875	97.6215505688444	77.9805832390763	2.61077463224684
DH_PE0504	5.83765821802748	81.8006202049647	121.845731083148	78.5971106243287	1.14294089884676
DH_PE0505	5.19394205169085	71.406700750663	115.268965943108	75.5411781509872	1.2514078524004
DH_PE0506	6.9944615254408	88.3231204585458	142.0282187569	68.6873706893267	0.88937266225578
DH_PE0507	5.5095133575977	78.3200254722265	115.008630015955	78.9167856305453	1.90554671658362
DH_PE0508	5.7822164675173	88.8755303595556	141.007705643187	82.3145546414429	1.40566717251239
DH_PE0509	4.96735129299265	90.1937763209287	128.880367015507	78.2486713854421	1.22867623623019
DH_PE0511	5.70463753540733	88.7458331721256	133.472814192971	79.0112508002799	2.11552083966758
DH_PE0513	4.46397781624861	73.5592713578127	115.813376560027	80.3985693816901	4.38205027129127
DH_PE0514	5.46689047329544	71.9596390673449	120.405672019423	78.3951947024377	1.3541451063429
DH_PE0518	6.32985111676612	88.7768618185745	122.671419283999	77.7460802263266	1.36526949362648
DH_PE0519	6.54087807651256	88.9854039437914	132.256409548795	77.5013749578498	1.75524497286306
DH_PE0520	6.65759752507327	90.6508217803967	130.356466919629	76.5667507912116	1.10311654867808
DH_PE0521	5.97487866400667	89.0570532058067	136.412972814438	72.3413513747676	3.24999104425747
DH_PE0524	6.71189429109509	98.0646717303425	184.96795990679	82.7890711073631	2.7140428125443
DH_PE0526	5.3467632451264	80.9036902951567	138.42768569203	81.7653694499154	1.18659576920032
DH_PE0528	5.33046103116164	70.8557424933374	114.590943459048	75.1573880038164	1.01703495025766
DH_PE0529	6.21252847155851	80.5341691785447	129.662931791117	81.0254067963056	2.01504316344235
DH_PE0532	5.16962638749991	76.7862546203408	111.670970240837	76.2604875199679	1.51794319410475
DH_PE0534	3.89559820750358	63.025022117892	115.697090802306	89.6695697426556	1.23024719112256
DH_PE0538	6.36643090397803	86.8394966397119	125.824927595909	75.4885887143617	2.04296047983356
DH_PE0539	6.05073117072023	95.7568890027116	107.634350078681	66.2403117636683	1.79584196393087
DH_PE0540	3.76563290600119	57.2078242508175	106.088877842605	83.2030065515512	1.94109684625498
DH_PE0541	4.8709198633122	77.9374212174145	117.800000359813	77.8848863035455	0.950082344001147
DH_PE0543	4.82475093784027	79.0434336631112	131.03439214184	81.2826968388256	2.46867494246261
DH_PE0546	6.69868524547557	89.1315363080666	138.200575911946	77.7612463853354	1.83502470667495
DH_PE0549	6.06518679592462	87.6311791739283	135.500112344861	74.0037094999096	1.18444616271168
DH_PE0550	5.66999245492838	80.5334610032754	128.336782326475	75.3765879702883	0.873277480882075
DH_PE0552	4.73965249699922	64.4292911958369	135.713197258763	88.3725112363663	4.53330842300852
DH_PE0553	6.25202697950309	80.9700682724555	145.463569596063	75.1651801865155	2.67916925598608
DH_PE0554	5.85994619465358	88.8541315624476	143.955193455772	75.0675667653843	2.68302893076694
DH_PE0555	6.06446192884529	86.1484067055453	136.75252426656	71.9630417821024	1.27151408128936
DH_PE0556	3.72842723905745	68.0852644528801	120.069133607192	80.6320824540465	0.897521086697059
DH_PE0558	6.41025507784197	82.116172720254	122.349158673678	75.7103723889049	1.24351769708258
DH_PE0560	5.79178366996751	73.4148421451202	118.888715609012	72.9404618847689	1.17511429136213
DH_PE0564	5.53352786974635	86.0485741363102	136.865872070429	74.3577530045885	4.02093591484185
DH_PE0574	5.56264079357972	70.4508515887783	137.256083453679	88.3177873804061	2.50724317830868
DH_PE0580	6.59225164920044	83.0381678507463	140.268093682719	74.7759980707556	1.0711529194536
DH_PE0588	4.52909065290836	70.6984003044347	130.949585835105	79.0397292901562	1.12703276911843
DH_PE0593	4.8495121334938	64.5208276218135	134.651792612738	85.2105436913586	7.11332914142095
DH_PE0598	4.4592691176643	67.5567505995134	120.982142932797	81.2583398427757	1.93232670303649
DH_PE0612	4.8698114023184	72.5887908424595	90.113780272477	71.9146898520945	1.04070883770576
DH_PE0614	4.54198076790256	74.6538346061189	119.328346059605	81.9321041271494	2.2022333531393
DH_PE0621	3.74384097660993	61.0453168729918	112.856611361876	70.5743175482887	0.949087735687431
DH_PE0624	5.46511950066811	67.212122365708	141.148890670405	75.0786643560525	4.36637745389012
DH_PE0626	6.38487165132868	79.8530233506588	131.726245750981	93.5595234564866	1.5469333172518
DH_PE0634	5.95403035293129	83.8055916539375	136.862582867226	77.031758060088	1.74129701509699
DH_PE0650	5.184589486853	74.471546563206	161.120208194456	77.5594431171985	1.0353295251366
DH_PE0651	5.14532117397361	71.2195148070942	101.822197364634	77.5385967394272	1.1878184067704
DH_PE0657	6.18892332175872	76.2615436321438	101.981715009092	79.8971731592116	1.05914758263158
DH_PE0659	5.12318109713257	85.9883800844871	139.686277943804	77.0874665571294	2.35216853739726
DH_PE0674	5.29632160058601	79.5746749868405	96.9450836350448	73.0960703015423	1.42341061238721
DH_PE0688	4.16138353711641	69.8081060187617	84.7078282935966	77.6262877265037	2.62209708365505
DH_PE0704	6.91615643780224	85.9612398154209	128.186876461919	68.9434378014647	1.15202827019746
DH_PE0706	6.10600944348176	80.154200698217	143.757074155832	75.9991222390896	4.93666889415525
DH_PE0712	4.85924250085096	78.8492630637045	131.95992132497	77.208922538996	2.45666002878815
DH_PE0717	5.83522726440115	83.4429255098541	92.5720779171658	73.8296887350949	0.74072912675415
DH_PE0723	5.12544573066017	64.291248601378	101.369445500856	74.3697598962272	1.75209834238339
GC_KE0001	4.99501925811285	86.0703823894862	163.64498788568	74.2123974154449	2.27997319694767
GC_KE0002	4.76392801475535	79.5288964503895	156.314866072495	75.2781760883651	7.13049770157802
GC_KE0004	3.73103424927189	70.9809154348498	126.184983769157	73.8959827159395	0.855713378708948
GC_KE0005	4.97319753653176	81.8083483315807	161.740889066758	69.1686501552072	1.26206489295984
GC_KE0006	5.49892443369656	77.6550240755116	189.894809680717	84.3148380124289	3.28058612568732
GC_KE0007	5.62257573103914	87.6693527267623	165.552472084627	70.5784781827444	1.30965578641309
GC_KE0008	4.84657009832078	76.0353817939774	154.785588986303	72.8491520186682	4.13141666294459
GC_KE0010	5.97173771023087	87.0439802518014	146.587633020561	65.7118695604833	1.172509805693
GC_KE0011	4.5978908947542	71.5188309679412	143.187230676853	75.905458920299	3.02581156368474
GC_KE0012	5.24316477481348	81.7923874322932	155.021050913829	75.003888786962	1.02920827735121
GC_KE0013	4.83018813573791	81.5790743983581	151.483751221959	72.0216289189276	1.59397516176021
GC_KE0014	5.32302111169987	79.1771509491431	154.974032838886	72.0477504177386	1.47548435532503
GC_KE0015	5.83954554594985	88.6338628191949	159.766640060366	72.8348887408353	1.61502689332163
GC_KE0016	5.7628783312788	86.3783475787477	162.626453879637	70.8904861933524	1.42921878120015
GC_KE0017	5.0000960780503	79.7898353436945	147.772643592387	76.1627014133705	1.65985817057401
GC_KE0018	5.54396533471377	83.8205760122906	162.807863362579	69.8534450620557	3.60330620665347
GC_KE0019	5.31832440253948	87.8215642884782	160.936627873847	74.0610504271344	2.67394266768181
GC_KE0020	5.67464982796344	87.2349618143197	143.333286186309	70.7243182985522	2.48631617615475
GC_KE0021	5.83262748823507	80.6488512196	156.902927467633	73.2582211648024	1.48217700647483
