Genotype EME SE_EME EV_V3 SE_EV_V3 EV_V4 SE_EV_V4 EV_V6 SE_EV_V6 PH_V4 SE_PH_V4 PH_V6 SE_PH_V6 PH_final SE_PH_final EH SE_EH EarTasDist SE_EarTasDist DtSILK SE_DtSILK RL_R6 SE_RL_R6 TILL SE_TILL
S1_KE0053 0.787951132779549 0.0605492288745491 5.16712506986147 0.487443876695768 5.34750579243558 0.342574854421287 5.42769146407915 0.351858724981488 38.5550171910987 4.84712386523346 93.599285811451 6.33711906159474 171.30702866012 12.4391195194527 88.0976089428178 8.7000931714373 103.869451707542 7.25810110930705 74.9693490708355 2.10042644199483 3.18789925901918 1.01411251895974 5.302148513409 0.825386212550559
S1_KE0054 0.752724751376301 0.0605577939560997 4.46167990679652 0.487396960748877 4.89201255499151 0.342606481218035 4.86936671620026 0.351880567974819 30.6173971731543 4.84716758051297 71.9501156502238 6.33744042894141 152.994806153865 12.4390762755338 69.7114015066677 8.70011072127781 90.3905160742891 7.2573503041834 73.626493998017 2.10048907208565 1.67109526891785 1.01488063084987 2.10237690315335 0.825346856578114
S1_KE0055 0.719644459517857 0.0605606800794437 4.59334695175276 0.487469519364045 4.49188998345592 0.342573067095571 4.98181253574642 0.351856548213296 37.1717434531997 4.84709906152275 82.4365009332292 6.33735388754648 144.150353753323 12.4383226765945 63.0252659093598 8.70124243783029 90.9085301296683 7.25884047969974 71.2562083955551 2.10029328087808 1.13068504277554 1.01627704967326 1.64473996474645 0.825253248236983
S1_KE0056 0.905004370492273 0.0605687948874475 5.06498489652479 0.48756159566613 5.45402461274824 0.342607880707573 5.77211527776343 0.351883403319217 35.1929415281149 4.84717488704463 79.3726507647852 6.33741685617712 177.002980161647 12.4392397734743 72.5302098035331 8.70268136245413 115.834860668357 7.26169384806666 70.8916457384058 2.10054856088556 2.60410002665361 1.01561487910228 1.10782693433587 0.825365694294855
S1_KE0057 0.60579488971738 0.0605564365063618 4.46514288361776 0.487412336634788 4.98192759512596 0.342577728084126 4.74743947693526 0.351858744147035 35.1649440874162 4.84712198864796 83.2518743711445 6.33720553765257 175.237515527089 12.4389911733414 70.7518627085157 8.69923920284377 119.933279387854 7.2567064627007 77.0633873759298 2.1004841443191 2.90335986618158 1.0148678478799 1.51474772966759 0.825396342036595
S1_KE0058 0.832745598556839 0.0605541709520973 5.20703317260462 0.487444377725329 5.59901092873567 0.342554650952857 5.38382962921963 0.351832287997854 34.4319215706986 4.84709192778282 82.4336567074481 6.33696722894097 156.02029334802 12.4386788259662 66.7736214845727 8.699349935359 101.755247680107 7.25718508285938 72.4375956700845 2.10045293940704 2.62138053793862 1.01471711819681 4.00046076640923 0.825399621303631
S1_KE0059 0.664228872199021 0.0605613125748473 5.3517117458494 0.487616265743404 5.40286419225712 0.342567094762753 5.45162589402761 0.351851569668607 36.8112993827411 4.84710387307369 83.8498574989181 6.33712513714826 143.660514002899 12.4389390889852 60.6694343213878 8.70249795955216 91.5765844250999 7.26149265268228 70.6276060061336 2.14399958717347 1.16180500173956 1.01503059061819 1.79423332692095 0.825344429423198
S1_KE0060 0.771286371398961 0.0605537683579466 4.93971571630025 0.487436497101419 5.06774766369197 0.342578877339543 5.12321995758626 0.351846875691248 34.6455051785981 4.84713598488218 75.8144285340864 6.33712279618442 126.199455221502 12.4387248902431 64.738565085431 8.70074682049717 66.9941702436246 7.25916326879347 75.2984229758416 2.10046586052286 0.916373950570854 1.01463624672612 2.7121582314864 0.825421239468629
S1_KE0061 0.626316102222115 0.0605671836174088 4.30640946769116 0.505979143224722 4.49969850798211 0.357439845268337 4.83062522267532 0.364030307314742 29.0370108603328 4.8704409246038 67.1142240081553 6.43315557327392 147.663745667117 12.5256385267462 53.9221030519509 8.97375147952741 97.0522066579238 7.74809326357098 72.8912477739534 2.14422797846539 1.96790628709072 1.08955993700766 3.50223848762769 0.825399056709589
S1_KE0062 0.870406459357128 0.0605491633369412 4.75363363862953 0.487576275760829 5.63894714948503 0.342568313292472 5.65899619732018 0.351850694211558 34.287760397913 4.84709585977635 82.7170502151291 6.33724571289127 159.88908926122 12.438506258987 63.322186606791 8.70396843922066 101.68182556532 7.26290018395886 74.8587156018313 2.10035473002283 1.34400362188113 1.01399544986844 2.28794099170338 0.825354327283352
S1_KE0063 0.838284538554541 0.0605585419869228 5.71431161570421 0.48731226261603 5.88754324021748 0.342555905299358 5.43517493706347 0.351835770444953 35.931285956295 4.84708897550883 85.9537082222382 6.33705469105516 167.417518497502 12.4384480710911 95.6093225027541 8.70027677906499 83.8897412091155 7.25806081070114 73.8811590333508 2.10036723658758 2.113251371042 1.01317130578037 1.86789296041394 0.825383977327372
S1_KE0064 0.56762460696706 0.0605539985312584 3.40493456381139 0.487616614965326 4.15486561935496 0.34258557721882 4.69958802018087 0.351871472640147 32.0184048702223 4.84712108860992 79.518941839815 6.33740039548182 168.502027714461 12.4388029559669 67.3240801507303 8.70126951133991 108.5871526042 7.25930050604921 80.3478531041914 2.10039894108424 3.98851204833249 1.01533988650526 2.10590610387964 0.825362581877275
S1_KE0065 0.918933359052289 0.0605704943072402 5.57096343036015 0.48756270262988 5.4725977626003 0.34262163639017 5.81005459859507 0.351897394637185 38.2470737588413 4.84719516750515 81.5104573433198 6.33752172100733 176.708699263431 12.4394607277975 92.1168601152346 8.70239483073416 98.7841690798574 7.26062517601542 72.7997269477927 2.10057773723347 1.48375501570656 1.01434954287358 1.5780361739642 0.825392044504857
S1_KE0066 0.841494226624388 0.0605439396448438 5.67388435034468 0.487213106505137 5.72612717754385 0.342501587575209 5.2131559823999 0.351784340446032 40.737777239404 4.84699811724978 91.4693922603221 6.33666098972081 169.139308567877 12.4377633655195 69.6527319242638 8.69696167377682 108.806404751158 7.25332288693004 73.9110074162925 2.10022803198845 1.56525267704163 1.01319361978225 1.06645691392754 0.825344001632955
S1_KE0067 0.450264732213735 0.0605448167399702 2.97896921958438 0.505555947784209 3.41941957288124 0.357317247361756 3.48076633366005 0.363895669305907 26.3003330002424 4.87025982718808 63.4860728464783 6.43205087991443 134.695463767772 12.5241569431293 46.9670629042956 8.9685699896885 95.8595693856749 7.74241097275405 74.1685152983293 2.1005859394728 1.26510841340987 1.01596355293446 1.04507873054089 0.825372561612667
S1_KE0068 0.801257180249659 0.0605584607390608 4.00985327653214 0.487334417068733 5.08018958371043 0.342554412124285 5.03166153167083 0.351838355244941 32.7727140922959 4.84708262131454 82.7345511310549 6.33704377717407 157.394719418488 12.438746702103 66.3401988975426 8.69945470954908 103.567762450146 7.25750840032961 74.5682468490234 2.10042737496941 1.89603579134897 1.01328827305769 3.02687805368312 0.825383729763096
S1_KE0069 0.543768190763998 0.0605554411027326 3.97404609001735 0.487408762272873 4.4721975600465 0.342545500170073 4.42375295935371 0.351829358959786 32.5658033440027 4.84708605358216 71.6419088944241 6.33709815293119 161.57001552833 12.4385169942868 61.2579960381359 8.6996513237272 114.864976458271 7.25739733716742 78.5949504701716 2.10042961532752 1.99960624902035 1.01362539032731 2.37447169529005 0.82537734177047
S1_KE0070 0.841388213907026 0.0605596591868046 5.15111130639283 0.487353936663703 5.12802751751924 0.342561109613195 5.34951000062603 0.351835244422633 35.5238671084264 4.84709667264835 81.1925662620565 6.33720021719069 146.901371781243 12.4383066351001 63.3945298220585 8.69838449490802 95.4174035049358 7.25517996024181 75.6646483280418 2.10037179289683 1.22607996932762 1.01330624521425 1.67604253298555 0.825399320751726
S1_KE0071 0.756245294882422 0.0605585683664568 4.24275293424099 0.487381699916962 4.26293274899407 0.342546501107848 4.37852553746504 0.351823334686896 29.605860745918 4.84706907870532 70.576432808447 6.33703100729012 165.984689872397 12.4380654947878 72.3061412072008 8.69949955861055 104.412952587427 7.2570124311162 74.6042543592139 2.10028835880841 3.81399575017471 1.01513877930408 2.97144550475894 0.825354637902829
S1_KE0072 0.75108149568753 0.0605562984885436 3.76577650197701 0.487400423003006 3.80317430789363 0.342539625502127 3.9959878925191 0.3518172373107 28.9745821509543 4.84705768355792 71.4261154662135 6.33697227396209 150.689378750458 12.4379393865642 74.2786640222246 8.69859316200631 87.3549343678946 7.25591956316529 75.5301509786562 2.10032184901498 1.43783670343536 1.01348503843375 1.61665167558697 0.8253546745221
S1_KE0073 0.77384750849763 0.0605729867915224 4.99178765129417 0.48740279401783 5.92136624026315 0.342616675582981 5.48368664754616 0.351878928636706 35.2269248104478 4.84718448815844 77.6549424290702 6.33754215770775 153.769676518842 12.4385456092059 60.3579652702794 8.70091950545224 100.940643561046 7.25929198793558 75.3530097286423 2.10044357684269 1.04430687257368 1.01262450598913 2.49572315645397 0.825385841699225
S1_KE0075 0.950368948216735 0.0605473884536756 5.45135286761939 0.48741150520316 5.49029861310382 0.342522114072435 5.58366174323068 0.351804499133239 40.2083348735732 4.84703401632164 85.0309403736762 6.33678809046079 167.245674199931 12.4381888028273 72.9724618874655 8.69863414953366 106.959779519973 7.25593322606499 79.6209138078131 2.10031260519631 1.53311031613287 1.01434990869284 2.22533892234508 0.825350057334813
S1_KE0076 0.894092510690621 0.0605515052646071 5.87737911395213 0.487732057907446 6.27995854644446 0.342628862656995 5.85409051504339 0.351911900171175 43.3125984561778 4.84719289774601 94.665451176381 6.33769334536675 180.417510864782 12.4394107590649 88.1421798236011 8.70543381019212 104.125430861732 7.26485189343369 70.1840718855776 2.10047923878158 1.17079990630946 1.01359336271748 3.51937112320838 0.825352754763242
S1_KE0077 0.617962234767787 0.0605607712288349 4.209850693168 0.505338421339592 4.86044439560878 0.357295260030295 4.99124925279111 0.363870893683659 35.2581300739695 4.87022496781653 82.667901322504 6.43189219592391 180.442510806536 12.5237762083866 88.5439607792084 8.96708501115983 104.359451333273 7.7408293223075 78.5939086131025 2.10043429217127 1.38840844258598 1.01516223539518 1.534716073673 0.825386419340271
S1_KE0078 0.912020818935699 0.0605596644104953 5.1940061869922 0.487586352463904 5.46047521412081 0.342568748583096 5.32294892952164 0.351850389494394 35.6060634495495 4.84710451132977 79.6546142547103 6.33719315397962 153.041878387492 12.4386534857352 70.3886478879183 8.70112070229848 91.6505557166126 7.25937349312751 75.249453312925 2.10038658116405 2.9761257127154 1.01479100999487 1.08240123258143 0.825348162089032
S1_KE0079 0.827766902777139 0.0605744314609152 5.0706343881648 0.487475835892839 5.63097044013025 0.3426188804971 5.67166344765115 0.351889962123459 36.9335976840622 4.84718953355974 84.7095934110973 6.33753286259552 172.121910023651 12.4389775049031 78.1804091622403 8.70119206647571 105.012462108062 7.25920818541242 80.7263595136271 2.1005077192143 2.18883850263438 1.0141102677898 1.467287993721 0.82541470004931
S1_KE0080 0.696255260977055 0.0605573337887573 5.33080734756491 0.487380132795283 4.77577671410409 0.342572278707389 5.24812603897523 0.351832616533378 36.7193216421875 4.84707767200877 83.9395433246677 6.33701744484006 167.679329680318 12.4385090003746 67.5334917913365 8.69834208200412 108.422347036754 7.25554089464927 74.1880617973081 2.10038384679798 3.02075373701016 1.01440539602487 2.81847951516681 0.825368114130982
S1_KE0081 0.854664937753794 0.0605568756644925 5.45749460650019 0.487342559474472 5.74617056449952 0.342575063897688 5.75805696860525 0.351849293307272 36.7979612237363 4.8471126793701 87.1329090563173 6.33714260266241 158.362409806603 12.4380421406158 70.2316645865246 8.69874661941477 93.8323490445654 7.2551367042071 73.7284945617175 2.1003534240375 3.64842152546539 1.01259181549315 1.84529568103385 0.825361659131059
S1_KE0082 0.909768148822964 0.0605451930179219 5.45203071393147 0.487334427401156 5.77050340577046 0.342494178912816 5.22414338146903 0.351777104454025 35.8638429006159 4.84698032346991 86.8663380293027 6.33655607078557 151.336527380167 12.4378619400596 67.322339543393 8.69873340357048 95.1166626988899 7.25581650547247 74.2912675374051 2.10023147839521 4.225263892857 1.01466716316364 5.45485885048759 0.825326314551086
S1_KE0083 0.718587447064133 0.0605482443903467 4.53527741695206 0.48728646604978 4.85329878051318 0.342522757907641 5.46485986482522 0.351798641903218 34.0815066926137 4.84702572486201 77.1267612510074 6.33672289504442 183.762529977816 12.4382631943295 77.0901405815387 8.69856680257375 113.580361530617 7.25613061140793 74.9805717256887 2.10035748082396 1.47928400151832 1.01367933246897 1.9848942014239 0.825367051358024
S1_KE0084 0.591264999460635 0.0605474006533333 5.21276207316087 0.487221546089957 5.14324564848328 0.34248588762598 5.45927857319139 0.35177229009474 40.6994005172455 4.84696395393596 87.7029787120298 6.33663246716098 168.741019806161 12.4373077711543 77.3723858026646 8.69791076487845 99.2059404119804 7.25457285978112 73.3567313206588 2.10010860245707 2.33248798187936 1.01296671134916 3.26754608765372 0.825321242057885
S1_KE0085 0.878261170194949 0.0605527611757124 6.13289481418765 0.487390845591151 6.36545708821001 0.342543185020574 6.17173193090465 0.351816904933304 40.4105243020816 4.84706219746501 87.5613666381488 6.3369826287521 160.582219014968 12.4379718893923 69.9493130199174 8.69915794244998 101.105672098612 7.25643414857498 70.2890771093517 2.10025235312432 1.87082859907515 1.01309685855488 2.99276429359741 0.825345384785877
S1_KE0086 0.0169464208030523 0.0605649457053828 1.57800548981919 0.585088848704726 2.14925672588357 0.441496258322937 2.68134633848423 0.435814914299046 19.878514305917 5.01966172873345 60.3206803850553 7.01154381638604 141.174102428234 13.0910647766697 66.8698665827775 9.70524390481684 93.0742542549502 8.89079269778449 75.0798980285742 2.6598702158964 3.51388650069012 1.08775632925533 1.45809187399869 0.893468074019702
S1_KE0087 0.878090942009861 0.0605437442923044 4.46405419436146 0.487315012633363 5.02875559253664 0.342501065108617 4.94873934605425 0.351779730575488 33.8048613394163 4.84700054449519 82.1057646735159 6.33666744646608 164.641445412951 12.4374979998854 64.8878835706559 8.69979674452953 108.617595678657 7.25741895528048 75.0304119019066 2.10019181676442 2.14712278607918 1.01336788524288 3.95629120847096 0.825333396232641
S1_KE0088 0.794366598345001 0.0605573129960195 5.0421261112807 0.487300795550551 5.14365321930949 0.342539781870313 4.35355075029717 0.351829458341669 31.9799980905266 4.84704351255772 77.4563874644236 6.33701969373267 165.727636380314 12.4383179083132 66.9633189277577 8.6982638415944 99.7230225216123 7.25455180818319 74.2784528367934 2.10025077427017 3.20307112789789 1.01341620617517 1.94587017602492 0.825341360315992
S1_KE0089 0.659466027697853 0.0605653921923102 4.1426579589138 0.505554499379939 4.46365798092904 0.357308937931817 4.97273786033258 0.363882084826341 30.7100136438942 4.87024823290562 78.4917561328643 6.43205846632972 144.956647214326 12.5238946623065 81.4111626437602 8.96528898843 81.4081251742054 7.73841695844045 70.2814817138112 2.14398229525437 1.10646879444835 1.09059656275309 2.11583756151184 0.825373268363698
S1_KE0090 0.771071666288431 0.0605576372313388 4.50762834867127 0.487222701046016 5.12120023856531 0.342555433074517 5.07427711581137 0.351828089077388 34.117281947797 4.84708711780322 76.9138958014361 6.33701408256052 144.700555179793 12.4382866400597 54.8334800774432 8.69689615052651 99.3567150552153 7.25328264017526 74.0033758676406 2.10035948896496 1.52925689249346 1.01377821613959 1.09861751184266 0.825386413749561
S1_KE0091 0.692513072391804 0.0605578449081938 4.33957097517527 0.487602739884773 5.07298999055298 0.34260564351087 5.21749996884589 0.351877764687581 35.9548829060408 4.84716727861892 84.0688243916774 6.33743416278702 172.838770803474 12.4394574843359 83.8777507690969 8.70232440813041 97.1873320584551 7.26121884072641 79.7301927052526 2.10046614408627 2.09818323644396 1.01360968596065 2.49997858874081 0.825364036902781
S1_KE0092 0.764563668308967 0.0605716499872707 4.48413473637582 0.487652541861745 4.80057729468851 0.342605586784052 5.74477840184699 0.351876863860128 34.5538173273707 4.84716269759382 84.829997680663 6.3374742640195 182.302985737802 12.4388070460559 72.0968934312712 8.70366430223369 118.240229606172 7.26330834303696 78.7576891759219 2.10053272049878 1.1880663483934 1.01410817219523 1.03214592333045 0.825330488792847
S1_KE0093 0.773674841625944 0.0605563973370764 3.83846719261652 0.487426333515996 4.26091285684732 0.342547565830322 5.14006606133733 0.351825545828082 31.0584221998486 4.84706734148642 75.6844962329739 6.33705886772822 135.836888926924 12.438074278932 50.8766334695576 8.69871376214797 90.2108953232811 7.25609002141231 70.9503069503445 2.10031838077299 1.2911024740386 1.01417105643095 0.936572646790553 0.825377140416274
S1_KE0094 0.775362041225968 0.0605523039745018 4.96031502472522 0.505162799834665 5.60347831381582 0.3572353868048 5.42700837755531 0.363810072345348 40.6890980720092 4.87011204755058 82.8548271707032 6.43153342661852 173.273026872283 12.5230803828477 80.4428470661551 8.96190934827755 109.618648294572 7.73325176801808 74.7147766294569 2.14368914383433 1.55784292436503 1.08786247146655 1.76654078156624 0.825369878978213
S1_KE0095 0.817051422964174 0.0605468139609577 4.5643913925234 0.487513900180929 4.67948780266293 0.342524436988565 4.82631066901719 0.35180667921681 29.9978435607455 4.8470385555955 75.9118333613562 6.33672868001777 170.355134149563 12.4384998455935 83.6311649638061 8.70068151563306 99.2552693198404 7.25922103320977 70.6856220844866 2.1003805420129 2.05059995204752 1.01452172442919 1.61102995308439 0.825336706052901
S1_KE0096 0.930229685641894 0.0605575667493125 5.13701226481122 0.487406150342763 5.49398752164179 0.342554575029738 5.33380848121986 0.351826694383637 40.331291831171 4.84707771633459 92.7610091719542 6.33710517320375 164.001226524781 12.4379462223632 72.3751491681678 8.70209064637728 106.473959019546 7.26033826727472 70.0325717425251 2.10025356992491 1.31167321386929 1.01400159200234 2.85805174450113 0.825329186610087
S1_KE0097 0.774712928783652 0.0605533634012652 5.24033225525373 0.505390957409609 5.44428614687454 0.3572890740365 5.4536619251982 0.363868296698235 35.0398430601486 4.87020244166285 82.8627416545866 6.43190453122378 149.249737709423 12.5235068951362 57.8631151090034 8.96292018884122 95.8301462880934 7.73508100593435 67.8845983759067 2.143886845764 0.25895385480323 1.08856836581948 1.03803303976458 0.825394605159415
S1_KE0098 0.860419286275246 0.0605809934406886 6.3651443506547 0.48765621118509 6.63726167199933 0.342652478901567 6.19210159150721 0.351924548343099 40.1800154321854 4.84723319818143 86.4080722853951 6.33789913232251 155.446913245937 12.4391867958769 75.1733104725243 8.70317374065645 91.7383529931933 7.26206901409392 71.0270360381333 2.10046709021859 1.01044476162672 1.01402989630919 1.33126360477387 0.825382286105821
S1_KE0099 0.868967762648962 0.0605675517734289 5.04556492241517 0.487314802168006 6.01591198990876 0.342592751018059 6.00782078432966 0.35186287197969 34.8982805399582 4.84714634757248 80.8554734232906 6.33736587071751 153.985812762706 12.4385391473936 61.1236354391441 8.70027846089034 101.711611306915 7.25795806087372 71.6433702482084 2.10040853464456 1.96211598183076 1.01396993432043 1.52370926592714 0.825364139269247
S1_KE0100 0.886225262498552 0.0605591295176503 4.50168723210509 0.487499465543034 4.93311937911841 0.342569589171973 4.87309623516903 0.351856462230608 31.0554583163555 4.8471064540401 71.3179028972581 6.33717284104053 131.87915657684 12.4389565660919 54.5026045787303 8.69936699972935 90.1907452759257 7.25675581604372 67.9306927248828 2.10049311256858 1.64239927079176 1.01423477262823 5.47252519146633 0.825396272217331
S1_KE0101 0.84034812667805 0.060542927547126 5.72156394274698 0.487373426756491 5.68646491686706 0.342495782613789 5.7202371327949 0.351779010837429 39.1456180174094 4.84699404572122 91.323679113179 6.33656117449723 153.783763833658 12.4378714965282 77.7391529382996 8.69992033035086 82.8581680305096 7.25814333520208 74.4284723423965 2.10026111451476 1.6657847402309 1.01297329366163 1.03819542192614 0.825377948143431
S1_KE0102 0.776806491489262 0.0605671781912011 4.66511825154523 0.48755743622761 4.90706424135937 0.342593764194221 5.03589685973461 0.35187450541055 33.8975242367105 4.84714202249288 87.0315627092842 6.33730633208722 169.370612632026 12.4392293970859 84.4502735874445 8.69867248561612 99.1865469214323 7.25608989465377 76.0793485179377 2.10056510857583 1.60600718519127 1.0144513621368 2.47839564070684 0.825380942729762
S1_KE0103 0.817221175310255 0.0605693654472427 5.22131951103083 0.487457661756742 5.29062791048948 0.342623455846332 6.47795529075092 0.351873422442443 36.1810397682998 4.84716494778301 89.9573674628166 6.33739139092336 168.012284113531 12.4389273730207 79.0257840345651 8.70006839517105 94.1130154777668 7.25797258465333 76.756940756991 2.10049449366836 2.78546667709264 1.01481710697584 1.1198592750097 0.82535721448612
S1_KE0104 0.902402370209638 0.0605575395320911 5.56483410864816 0.487495217957394 6.12692269586399 0.342541148680619 6.14396211052026 0.351823270793809 39.3346884729782 4.8470538669112 88.3871597097449 6.33701897513769 142.630341035392 12.4380190699119 63.1505723891278 8.70061508839101 85.6351617560403 7.25828076923766 68.6802880736882 2.10025490924408 1.15305159346522 1.01403874459861 2.99313726613969 0.825307580990721
S1_KE0105 0.829847047542671 0.0605463577272678 4.6631796080402 0.487401854145633 5.10566342950465 0.342510139497989 5.33378494127568 0.351803757958196 33.6700642187107 4.84700536219444 81.4277996526207 6.33674752069667 152.706421604304 12.4385234221546 62.5387231794116 8.70055294635307 98.656324992787 7.25788896352229 66.9257378802013 2.10029107573564 1.23594727932422 1.01409945339368 0.986160941785033 0.825346797360753
S1_KE0106 0.613474769929151 0.0605570328040012 4.28527115907451 0.487344452606923 4.18929134378161 0.342574540390616 4.37466667508166 0.351850066050133 29.186686718102 4.8471022399259 71.9111740292943 6.33731127585315 138.531330937941 12.4382263799634 45.1449939418802 8.69860959588655 93.9771697698703 7.25531882686434 73.8493640396727 2.10033975050238 2.13069015361778 1.01398923492361 3.07459305385221 0.825298734138057
S1_KE0107 0.811657607159414 0.0605586552316655 5.26412912583037 0.505437898719412 5.28923704444058 0.357285343905625 5.70775297540798 0.363865877133849 35.6706276625708 4.87020164847098 85.0788040087102 6.43182310998764 146.321412788853 12.5237982046902 78.2639783281836 8.96089033329377 76.7375911720755 7.73245991362996 71.7781921909893 2.14395645175706 1.85010824434101 1.09090326785661 1.74457445718155 0.82537766998875
S1_KE0108 0.879275604830042 0.0605791890360464 5.20127128815299 0.487552298296213 5.61038050999966 0.342633177232553 5.6721921517192 0.351901581456069 36.1075518862973 4.84719763453708 85.3906231185582 6.33767848512087 169.893217457676 12.4390732290144 72.2278582320191 8.70429686446207 105.351458653757 7.26274774680441 73.7092407409045 2.10047812747666 3.8733792838582 1.01529445009716 2.78162093912274 0.825335282358713
S1_KE0109 0.832772578504167 0.0605582395260482 3.70850506842073 0.487373456718018 4.30536002854789 0.342554117410423 4.85894652921789 0.351834764064086 31.0363725528461 4.84706821974312 73.6158674197346 6.33720631488811 162.919602915083 12.4379883784154 83.5773785990179 8.70132639525136 93.5975686898214 7.25870397205452 76.8474242604917 2.10023771077765 5.51811592450202 1.01403600773616 1.15792985261191 0.825290122324015
S1_KE0110 0.877239687051934 0.0605526988886897 6.09193785431361 0.487378914705791 5.87268264254744 0.34254768690064 5.83928126389642 0.351835260317583 40.2239256167757 4.84705225522262 90.7698219472051 6.33705824840062 178.648366262592 12.4384162462374 73.0417468804586 8.69819844901454 117.31803617262 7.2550694812266 72.6523831185092 2.10029699189519 2.59960748778871 1.01376786025472 3.17809894100904 0.82533232173334
S1_KE0111 0.791192031496587 0.0605546256192267 5.1214531534669 0.487470445409448 5.12434934348173 0.342552326635393 5.61103529714895 0.351828705817981 33.7647884495084 4.84707877338965 80.7038364315909 6.33709635796249 151.925265822606 12.4380653960648 78.6595238857737 8.70125540001296 87.1498469958494 7.25928359985784 76.4401150073164 2.10028180828682 3.45754132354134 1.01509416448458 0.959892149655864 0.825328092086456
S1_KE0112 0.696177073417386 0.0605468164752044 4.32262238847773 0.487613688645018 5.19029152068892 0.342600753083266 5.78527984581682 0.351888304025579 35.0825128910261 4.84715027533739 88.7458317118534 6.33745383135587 143.319208931857 12.4392868679045 60.1447469025588 8.70332489881521 87.1039744334522 7.26167040123408 69.1794963468713 2.1004548003899 1.21435413110063 1.0148476941022 2.61448686970737 0.825334994344426
S1_KE0113 0.562092281386749 0.0605509662239528 4.19553230472089 0.487449645816211 4.51820434642716 0.342539597810271 5.22975071510474 0.351828305569906 34.5729927605732 4.84705271711069 78.4634243917823 6.33697738027707 152.014534256931 12.4384511432251 52.1249770971776 8.69911321366462 111.546133244095 7.25622843459462 72.6372150562307 2.10030244519629 3.99082795141229 1.01404660202079 2.99867812613972 0.825334085801309
S1_KE0114 0.723362443003988 0.0605657326773152 4.65995365523009 0.487625115928233 5.0499616383268 0.342610736194609 5.21973577954652 0.351882208447037 35.8749644872584 4.8471727448032 80.1443565328281 6.33743948354025 148.705005504373 12.4391834074584 71.9502849264793 8.7024103178558 96.8622039302509 7.26135605678093 75.1609602975206 2.10049709901808 1.02728325719934 1.01545757696151 3.64481913219458 0.825371570409682
S1_KE0115 0.649457254913161 0.0605712703597288 4.27647093450231 0.505917176990918 4.5456220405915 0.357411315324561 4.88127358637062 0.36400626294805 33.7525980410031 4.870400244143 75.0489360363926 6.43284695473657 157.93131168714 12.5259771150414 64.5275236181025 8.96865359352317 101.109628412114 7.74163649447374 75.6276159929433 2.14427538489822 1.52025828417313 1.09406127272024 2.32150978550354 0.825382377867993
S1_KE0116 0.772780598321478 0.0605549574516912 4.67627830307421 0.487418904519424 5.22973793530181 0.342540067612811 5.08687372096561 0.35182022975775 31.4785449201174 4.84705253463608 78.6581572685389 6.33702280885005 170.086197631605 12.4378762187953 74.9462770649508 8.7005860365984 105.221837880616 7.25821506364342 73.8888806515527 2.10025606098563 2.51266691099397 1.01438365528763 1.2603375362657 0.825351087677557
S1_KE0117 0.449031065799254 0.06054375484855 3.94083703803323 0.487102825902733 4.35399296715781 0.342502694592123 4.76000492142181 0.351781067333855 29.711435845818 4.84700071856662 76.35096401071 6.33667519449905 162.779380107205 12.4375399362643 63.1536284419276 8.69516265050166 105.729807854127 7.25067028628284 73.7360133857034 2.10018644845017 1.43764727918092 1.01316488586615 1.62912115558843 0.825336236140309
S1_KE0118 0.765561258111807 0.0605587504131804 5.55639869553211 0.487481276900142 6.09282023525083 0.342572307798865 6.07027883508937 0.351841186398512 45.5098036918004 4.84709506545717 98.3243757373788 6.33722712432358 186.586492293145 12.4381082023962 76.7505151081192 8.70194592225569 131.388185589789 7.26014318222373 67.1864784780529 2.10034216018445 1.68481700801352 1.01358308776402 4.55692087989117 0.825356825856662
S1_KE0119 0.516749982640112 0.0605499190495926 2.64926681613337 0.487348534211616 3.26247685222066 0.342514318270723 3.49867739936582 0.351789642974353 26.5409027314843 4.84701662184977 69.1621991489859 6.33679017016889 146.339641045634 12.4374874339154 52.3121569719736 8.69829894128305 111.804386275241 7.25562909824052 73.7526656678565 2.10021580697164 1.33712103637312 1.0135200309441 1.04197983138048 0.82537172546738
S1_KE0120 0.603541351120345 0.0605569639312576 4.64655981453994 0.505250662446649 5.05336939381322 0.357281712410831 5.19774145841719 0.363864101325645 32.1098384982466 4.87018574090104 80.9133134305198 6.43190561033425 148.525916946245 12.5231017724392 56.3764975062677 8.96607174486639 97.0625665407811 7.73902987277625 73.2033151078269 2.14381732696591 2.01890034659307 1.01288700252231 1.88771351668184 0.854826475842507
S1_KE0121 0.514267423711801 0.0605565424845108 3.49127976078497 0.487456574755342 3.87227645045306 0.342549102298026 4.20910246733734 0.351830866764091 27.501685124957 4.84707664711328 79.1318642141128 6.33698247577831 148.900880487299 12.4386099950314 50.1870140916757 8.69910882303128 100.837421163477 7.2569456138646 72.2878648099455 2.10047508727247 1.69566961415756 1.0150130002857 3.8508854208918 0.825332366770871
S1_KE0122 0.854747704652715 0.0605663216332191 4.1987732338585 0.487439463627829 4.81833978417055 0.342603186275795 5.21993537930074 0.351874397185967 34.6635192104869 4.84716625201168 81.4337409084236 6.33739923552201 156.933779101477 12.4394099798329 70.807603273787 8.7009432055302 91.9469549324045 7.25907627396844 79.1451993082966 2.10049706707514 2.49156759043225 1.01388627650063 1.99513451087193 0.825416274597963
